Manuscript,Canonical Story ID,Canonical Story Title,Folio Start,Column Start,Line Start,Folio End,Column End,Line End,Miracle Number,Number of Paintings,Incipit,Macomber Incipit,Confidence Score,Notes
EMML (HMML) 6938,27,The events that occurred during the captivity of Abbots Samuˀel of Däbrä Qaləmon and John of Scete.,51v,,,51v,,,,,ስምዑ፡ አበውየ፡ ወአኃውየ፡ ዘንተ፡ ነገረ፡ ዘኮነ፡ በእንተ፡ እግዝእትነ፡… እመ፡ ምሕረት፡ በአማን፡ መሐሪት፡ ወመስተፍሥሒት፡ ወመናዝዚት፡ ለዘሰአለ፡ ኀቤሃ፡ በጥቡዕ፡ ልብ፡ ወበጽኑዕ፡ ሃይማኖት። ወኮነ፡ እንዘ፡ ሀሎኩ፡ አነ፡ ነዳይ፡ ዮሐንስ፡ እስቁፍ፡ በገዳመ፡ አስቄጥስ፡ ነገሩኒ፡ ሰብእ፡ መሃይምናን፡ ኄራን፡ ከመ፡ ሀሎ፡ አሐዱ፡ ብእሲ፡ ፈራሄ፡ እግዚአብሔር፡ ወያፈቅራ፡ ለእግዝእትነ፡…. ሀገሩሰ፡ ድፍራ,TRUE,High,
EMML (HMML) 6938,28,The inhabitants of Damot who would not observe the feast days of Saint Mary are punished by a storm that brings down a mighty tree.,62r,,,62r,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ክርስቲያናዊ፡ ይነብር፡ በአሐቲ፡ ሀገር፡ እምአህጉረ፡ ጊዛ፡ ዘይሰመይ፡ ምኔተ፡ ዲያቆን፡ በገቦሃ፡ ለምስር,TRUE,High,
EMML (HMML) 6938,29,Batergela Maryam is protected from the plague; his calumniator is punished by the king.,63r,,,63r,,,,,ወኮነ፡ በዛቲ፡ ሀገር፡ ካዕበ፡ ዘትሰመይ፡ ምኔተ፡ ዲያቆን፡ ወሀሎ፡ ብእሲ፡ ክርስቲያናዊ፡ ዘስሙ፡ ዮሴፍ፡ ወቦቱ፡ ብእሲተ፡ ሠናይተ፡ ላሕይ፡ ጥቀ,TRUE,High,
EMML (HMML) 6938,30,The Nativity; the adoration of the shepherds and the Magi.,65r,,,65r,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ በሀገረ፡ አረጎን፡ እምአድያመ፡ ቀጰዶቅያ፡ ወያፈቅራ፡ ለእግዝእትነ፡…. ፈድፋደ፡ ወይገብር፡ በዐላ፡ ለለ፡ ኵሉ፡ ዕለት,TRUE,High,
EMML (HMML) 6938,31,Saint Mary appears to an official who kidnapped a girl that had made a vow of virginity.,66b,,,66b,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘያፈቅራ፡ ለእግዝእትነ፡… ሊቀ፡ ጸውርተ፡ ሜስ፡ ዘንጉሠ፡ አፍራንሳ፡ እስመ፡ ልማዶሙ፡ ውእቱ፡ አሐዱ፡ ዘየማን፡ ወአሐዱ፡ ዘፀጋም,TRUE,High,
EMML (HMML) 6938,32,Saint Mary makes a covenant with King Dawit of Ethiopia.,68a,,,68a,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘያፈቅራ፡ ለእግዝእትነ፡…. ፈድፋደ፡ ወይገብር፡ በዐላ፡ ፳፡ ወ፩፡ በበ፡ ኵሉ፡ ወርኅ፡ ወብእሲቱ፡ ሠናይት፡ ወብዑላን፡ ጥቀ፡ በንዋይ,TRUE,High,
EMML (HMML) 6938,33,The Muslims who stole the furnishings of a church of Saint Mary located near the western boundary of Ethiopia and were struck by lightning.,69b,,,69b,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ሠዐሊ፡ ወአልቦ፡ ዘይትማሰሎ፡ በውእቱ፡ አዝማን፡ በገቢረ፡ ሥዕል,TRUE,High,
EMML (HMML) 6938,34,The man who out of jealousy burned down the house of a former wife who had abandoned him.,52a,,,52a,,,,,ወሀለዉ፡ በአሐቲ፡ ሀገር፡ ሰብእ፡ ክርስቲያን፡ ወርሕቅት፡ እምኔሆሙ፡ ቤተ፡ ክርስቲያን፡ በስማ፡ ለእግዝእትነ፡…. መጠነ፡ መሕዋረ፡ ፫፡ ሰዓት,TRUE,High,
EMML (HMML) 6938,35-A1,The Ethiopian pilgrim who was expelled from the Church (of the Resurrection) in Jerusalem during the Easter services.,52b,,,52b,,,,,,FALSE,,
EMML (HMML) 6938,36,The punishment of a custodian of a church who did not obey the bishop.,56b,,,56b,,,,,ወሀሎ፡ በዝንቱ፡ ደብረ፡ ምጥማቅ፡ ዘእግዝእትነ፡…. ብእሲ፡ ክርስቲያናዊ፡ ጸዐኔ፡ አግማል፡ ለመፍቅደ፡ ደብር,TRUE,High,
EMML (HMML) 6938,37,Saint Alexius lives for fifteen years near a church of Saint Mary in Armenia.,58a,,,58a,,,,,ወሀሎ፡ በዝንቱ፡ ደብር፡ ዘዝኩር፡ ብእሲ፡ ቀሲስ፡ ዘይሰመይ፡ ይስሐቅ፡ ወውእቱ፡ ሊቀ፡ ምኔት፡ ወለለ፡ ዓመት፡ በገቢረ፡ በዐል፡ ይፃሙ፡ ብዙኀ,TRUE,High,
EMML (HMML) 6938,38,Zärˀa Yaˁəqob and the invasion of Badlay.,97b,,,97b,,,,,ወሀሎ፡ አሐዱ፡ ንጉሥ፡ ምስለ፡ ወልዱ፡ በሀገረ፡ ምስር፡ ወውእቱ፡ ተንባላታይ፡ ዕልው፡ በመዋዕሊሁ፡ ለአባ፡ እልስክንድሮስ፡ ሊቀ፡ ጳጳሳት,TRUE,High,
EMML (HMML) 6938,39,Satan tries to prevent Abba Samuˀel of Wali from praying by seizing his prayer book.,98a,,,98a,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘስሙ፡ አውሎጊስ፡ በአሐቲ፡ ሀገር፡ ወብእሲ፡ ነዳይ፡ ወፀራቤ፡ እብን፡ ውእቱ,TRUE,High,
EMML (HMML) 6938,41,The magistrate whom the king accused of embezzlement.,75a,,,75a,,,,,ወሀለወት፡ አሐቲ፡ አራጊት፡ እንተ፡ ስማ፡ ስምባት፡ ወፈራሂተ፡ እግዚአብሔር፡ ይእቲ፡ ወታፈቅራ፡ ለእግዝእትነ....,TRUE,High,
EMML (HMML) 6938,42,"Oz, the Byzantine monk, is shown a vision of Hell by Saint Urael.",76a,,,76a,,,,,ስምዑ፡ አበውየ፡ ወአኃውየ፡ ዘንተ፡ ምሥጢረ፡ መንክረ፡ ወመድምመ፡ ዘነገሩነ፡ አበዊነ፡ ቅዱሳን፡ ዘረከብዎ፡ ጽሑፈ፡ ውስተ፡ መጻሕፍት፡ ቅዱሳት። ወይቤሉ፡ አመ፡ ይመጽእ፡ እግዚእነ፡ በዳግም፡ ምጽኣቱ,TRUE,High,
EMML (HMML) 6938,43,A thief is hanged upside down with the objects he stole from the church of Saint Mary in Sebkahad.,76b,,,76b,,,,,ወሀለወት፡ ቤተ፡ ክርስቲያን፡ በሀገረ፡ ምስር፡ በስመ፡ ሰማዕት፡ ፑሉፓዴር፡ መርቆሬዎስ፡ ብእሲ፡ መነኮስ፡ ቀሲስ፡ ዘስሙ፡ ዮሐንስ፡ በከንሲ,TRUE,High,
EMML (HMML) 6938,44,The European who tried to steal the icon of Saint Mary from Däbrä Sedeneya.,77b,,,77b,,,,,ወሀለወት፡ አሐቲ፡ ሀገር፡ በቅሩበ፡ ምስር፡ ምኔት፡ በስመ፡ እግዝእትነ፡…. ዘይሰመይ፡ ደብረ፡ አደውያ፡ ወያብዕሉ፡ በውስቴታ፡ በዐለ፡ ዐቢየ፡ በስማ፡ ለእግዝእትነ,TRUE,High,
EMML (HMML) 6938,46,The priest Thomas sees Saint Mary inscribing the names of those who praise her on the fiery chariot of gold.,78b,,,78b,,,,,ተአምሪሃ፡ ዘኮነ፡ በሀገረ፡ ጽርዕ። ወሀሎ፡ ደብር፡ በጽንፈ፡ ኢያሪኮ፡ ወኑኁ፡ መጠነ፡ መንፈቀ፡ ምዕራፍ,TRUE,High,
EMML (HMML) 6938,47,"The prodigal son of a man who used, when he was alive, to feed two persons; Saint Mary promises him riches, but he finds only two grains of gold.",79a,,,79a,,,,,,FALSE,,
EMML (HMML) 6938,48,"Tekta, who is childless, has a dream about ten generations ending with the moon and the sun.",80b,,,80b,,,,,ዘኮነ፡ በደሴተ፡ ቆላሲስ። ወሀሎ፡ አሐዱ፡ ብእሲ፡ ባዕል፡ ጥቀ፡ ወሖረ፡ ሀገረ፡ ትርኵ፡ ከመ፡ ይፅብኦሙ፡ ለቍዝ,TRUE,High,
EMML (HMML) 6938,49,The beginning of the history of the Ark of Zion in the giving of the Ten Commandments.,81a,,,81a,,,,,ወሀለወት፡ በቅሩበ፡ ዓይነ፡ ማይ፡ ዘአንቅዐ፡ እግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ ዘትሰመይ፡ መጠርያ፡  በስመ፡ እግዝእትነ፡…. ወይብልዋ፡ ለይእቲ፡ ደወል፡ ምኔተ፡ ሰርድ,TRUE,High,
EMML (HMML) 6938,50,The prophecy of Ezra concerning the Ark of Zion (continued).,82a,,,82a,,,,,ዘገብረቶ፡ ሥዕለ፡ እግዝእትነ፡…. ዘእምርት፡ ገባሪታ፡ ተአምራት፡ ወመንክራት፡ ዘደብረ፡ ቀልሞን። ተብህለ፡ ከመ፡ ተምዐ፡ እግዚአብሔር፡ ላዕለ፡ አሐቲ፡ ሀገር፡ በእንተ፡ እከዮሙ፡ ወኀጢአቶሙ፡ ለሰብእ፡ እለ፡ ይነብሩ፡ ውስቴታ,TRUE,High,
EMML (HMML) 6938,52,In a vision Saint Mary is shown the Paradise of the Just.,59a,,,59a,,,,,ወሀሎ፡ በመዋዕለ፡ ሢመቱ፡ ለአብ፡ ኤጲስ፡ ቆጶስ፡ አባ፡ ሚካኤል፡ ዘደብረ፡ ምጥማቅ፡ መጽኡ፡ ኀቤሁ፡ መነኮሳተ፡ ደብር፡ ሶበ፡ ቀርበ፡ በዐለ፡ ፋሲካ,TRUE,High,
EMML (HMML) 6938,53,Saint Mary assists the emperors of Ethiopia.,60a,,,60a,,,,,ወሀሎ፡ ውስተ፡ ዝንቱ፡ ደብር፡ ቅዱስ፡ ደብረ፡ ምጥማቅ፡ ቤተ፡ ክርስቲያን፡ ዘሕንጽት፡ በስመ፡ እግዝእትነ፡…. ዔላ፡ ዘውእቱ፡ ምዕላደ፡ ማይ,TRUE,High,
EMML (HMML) 6938,54,A barren woman conceives and bears salda Masqal.,61a,,,61a,,,,,ስምዑ፡ አበውየ፡ ወአኃውየ፡ ዘንተ፡ ነገረ፡ ዘኮነ፡ በእንተ፡ እግዝእትነ፡…. እመ፡ ምሕረት፡ ሰማዒት፡ ለዘሰአላ፡ ወመስተፍሥሒት፡ ለሕዙናን፡ በአማን፡ ተወካፊት፡ ለዘሰአላ፡ በጥቡዕ፡ ልብ፡ ወበጽኑዕ፡ ሃይማኖት። ወእንዘ፡ ሀሎኩ፡ አነ፡ ነዳይ፡ ዮሐንስ፡ እስቁፍ፡ ዘገዳመ፡ አስቄጥስ፡ በደብረ፡ ነጋድያን፡ አዘዘኒ፡ መምህር፡ ከመ፡ እትለአኮሙ፡ ለሕሙማን,TRUE,High,
EMML (HMML) 6938,55,The pious deacon who was seized to avenge a homicide committed by his brother.,61b,,,61b,,,,,ወሀለዉ፡ በገዳመ፡ አስቄጥስ፡ ብዙኃን፡ ሕሙማን፡ እምአበው፡ ቅዱሳን,TRUE,High,
EMML (HMML) 6938,56,"A history of Däbrä Metmaq, its construction, destruction and reconstruction.",61b,,,61b,,,,,ወአሐተ፡ ዕለተ፡ ወፅአ፡ መምህር፡ ዘአስቄጥስ፡ ገዳመ፡ ወርእየ፡ ብዙኀ፡ መናፍስት፡ ወአጋንንት፡ ዘአልቦ፡ ኍልቈ፡ ወደንገፀ፡ ወጐየ,TRUE,High,
EMML (HMML) 6938,57,"Eusebius, whom Saint Mary took to Heaven.",88b,,,88b,,,,,ወሀለወት፡ ብእሲት፡ ነዳይት፡ ወሞተ፡ ምታ፡ ወኀደገ፡ አዋልደ፡ ለአሐቲ፡ ስማ፡ ማርያም፡ ወለካልእት፡ ስማ፡ ማርታ፡ ወለሣልሲት፡ ስማ፡ የዋሂት,TRUE,High,
EMML (HMML) 6938,58,Satan takes the form of a bird to deceive two monks who had lived together in harmony for fifteen years.,86a,,,86a,,,,,ወሀለወት፡ አሐቲ፡ ብእሲት፡ ፈራሂተ፡ እግዚአብሔር፡ ወመፍቀሪተ፡ ነዳያን፡ ወመፍቀሪተ፡ ጽድቅ፡ ወምጽዋት፡ ወሥርጉት፡ በኵሉ፡ ምግባረ፡ ሠናይ፡ በጾም፡ ወበጸሎት፡ ዘስማ፡ ማርታ,TRUE,High,
EMML (HMML) 6938,59,The woman who was crossing a river on a raft [mezlal].,87b,,,87b,,,,,ወሀለወት፡ ሀገር፡ እምአህጉረ፡ ጽዒድ፡ ዘትሰመይ፡ በድርማን፡ ወይነብር፡ ውስቴታ፡ ብእሲ፡ ዘስሙ፡ አብርሃም፡ ወስመ፡ ብእሲቱ፡ ጌራ፡ አንስት,TRUE,High,
EMML (HMML) 6938,60,Saladdin and his men try to force their way into the house where Saint Mary was born.,89a,,,89a,,,,,ወኮነ፡ በሀገረ፡ ጽዒድ፡ ፀብእ፡ ምስለ፡ ዐረብ፡ በበይናቲሆሙ። ወአሐቲ፡ እምአንስተ፡ ዐረብ፡ ነሥአት፡ ሥርጓ፡ ዘወርቅ፡ ወዘብሩር፡ ወአዕቀበቶሙ፡ ኀበ፡ ብእሲት፡ ክርስቲያናዊት,TRUE,High,
EMML (HMML) 6938,61,The vision of Saint John in the Apocalypse.,90a,,,90a,,,,,ወሀለዉ፡ በአሐቲ፡ ሀገር፡ እምአህጉረ፡ ክርስቲያን፡ ፪፡ አኃው፡ ፍቁራን፡ ወጽፉቀ፡ ይትፋቀሩ፡ በበይናቲሆሙ፡ ወየአምሩ፡ ግብረ፡ እድ፡ ወግብረ፡ እዶሙሰ፡ ጽሒፍ,TRUE,High,
EMML (HMML) 6938,62,The Spirit tells the Apostles to take Saint Mary from the Temple.,90b,,,90b,,,,,ወኮነ፡ በአሐቲ፡ ሀገር፡ እምአህጉረ፡ ክርስቲያን፡ ወሀገሩሰ፡ ዐቢይ፡ ይእቲ፡ ወሰብአ፡ ዚአሃ፡ ነገሥታቲሃ፡ ወጳጳሳቲሃ፡ ወኵሉ፡ ሕዝባ፡ እድ፡ ወአንስት፡ ያፈቅርዋ፡ ለእግዝእትነ,TRUE,High,
EMML (HMML) 6938,63,"On the occasion of the marriage of Saints Joachim and Anne, prophecies are made concerning the birth of Saint Mary.",93b,,,93b,,,,,ወእንዘ፡ የሐንጹ፡ ቤተ፡ ክርስቲያን፡ በደብረ፡ ቍስቋም፡ በስመ፡ እግዝእትነ፡…. ሶበ፡ አዘዞ፡ ንጉሥ፡ መፍቀሬ፡ እግዚአብሔር,TRUE,High,
EMML (HMML) 6938,64,The heir who planned to terminate his father's custom of a monthly feast in honor of Saint Mary.,96a,,,96a,,,,,ተአምሪሃ፡ ለእግዝእትነ፡… እንተ፡ ገብረቶ፡ በላዕለ፡ መሠርይት፡ ጣውሉዳር፡ ወጣማር፡ መርዓታ፡ ለድምሳሴሆን፡ በጽንዐ፡ መዝራዕታ። ነገረ፡ ተአምሪሃ፡ ለእግዝእትነ፡…. ዘነገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት፡ ዘእለስክንድርያ፡ ወልደ፡ ዲዮስቆሮስ፡ ወትቤ፡ ስማዕ፡ እንግርከ፡ ዘረከበነ፡ አመ፡ ናንሶሱ፡ ውስተ፡ ምድረ፡ ግብጽ,TRUE,High,
EMML (HMML) 6938,65,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",101a,,,101a,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘይትጌበር፡ አዕጻዳተ፡ ወይን፡ በሀገር፡ ዘትሰመይ፡ መንፈሉጥ፡ ወኮነ፡ ዝንቱ፡ ብእሲ፡ ይነሥእ፡ ዓስቦ፡ እምቈጽለ፡ ገነት,TRUE,High,
EMML (HMML) 6938,66,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",102b,,,102b,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ቀሲስ፡ በደብረ፡ አባ፡ መቃርስ፡ ዘስሙ፡ ዮሐንስ፡ ወዘልፈ፡ ታስተርእዮ፡ እግዝእትነ,TRUE,High,
EMML (HMML) 6938,67,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",103a,,,103a,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ከሐዲ፡ ወየኀድር፡ ውስተ፡ ሀገረ፡ ቁስያ፡ ወባዕል፡ ጥቀ፡ በንዋይ፡ ወይጸልእ፡ ዘመደ፡ ክርስቲያን,TRUE,High,
EMML (HMML) 6938,68,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",105a,,,105a,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ መስተጋድል፡ ፈድፋደ፡ በከዊነ፡ ስምዕ፡ በእንተ፡ ስመ፡ እግዝእነ፡ ወአምላክነ፡ ወመድኃኒነ፡ ኢየሱስ፡ ክርስቶስ፡ ዘስሙ፡ ጊዮርጊስ፡ ሐዲስ,TRUE,High,
EMML (HMML) 6938,69,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",105b,,,105b,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘስሙ፡ ማርቆስ፡ ዘነግሠ፡ በሮምያ፡ እምድኅረ፡ ሞተ፡ አቡሁ፡ ንጉሥ፡ ዘስሙ፡ ገብረ፡ ኢየሱስ,TRUE,High,
EMML (HMML) 6938,70,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",106a,,,106a,,,,,ወሀሎ፡ አሐዱ፡ ሊቀ፡ ጳጳሳት፡ ዘስሙ፡ ዲዮናስዮስ፡ በሀገረ፡ ሮምያ፡ ወሶበ፡ ኃጥእዎ፡ ሕዝብ፡ ለብፁዕ፡ ማርቆስ፡ ውስተ፡ ቤተ፡ መንግሥቱ፡ ሖሩ፡ ኀበ፡ ሊቀ፡ ጳጳሳት,TRUE,High,
EMML (HMML) 6938,71,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",106b,,,106b,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘስሙ፡ መስፍያኖስ፡ ንጉሠ፡ ሮምያ፡ ወስመ፡ ብእሲቱ፡ ስፍንግያ፡ እስመ፡ መካን፡ ይእቲ,TRUE,High,
EMML (HMML) 6938,72,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",107b,,,107b,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ አሞራዊ፡ ዘሀገረ፡ ቀራይስ፡ ወአረማዊ፡ ውእቱ፡ ወኢየአምር፡ ለእግዚአብሔር,TRUE,High,
EMML (HMML) 6938,73,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",108b,,,108b,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዕቡይ፡ ዘአንበረ፡ ውስተ፡ ሰማይ፡ አፉሁ፡ ወአንሶሰወ፡ ውስተ፡ ምድር፡ ልሳኑ,TRUE,High,
EMML (HMML) 6938,74,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",109b,,,109b,,,,,ኦኵልክሙ፡ ማኅበረ፡ ክርስቲያን፡ ክሥቱ፡ አእዛነ፡ አልባቢክሙ፡ ለሰሚዐ፡ ተአምሪሃ፡ ለእግዝእትነ፡…. ወሰሚዐክሙ፡ ከመ፡ አድኃነቶሙ፡ ለኃጥኣን፡ እምስሕተቶሙ፡ በትንብልናሃ፡ በልዋ፡ ኦድንግል፡ አፍጥኒ,TRUE,High,
EMML (HMML) 6938,75,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",110b,,,110b,,,,,ተአምር፡ ወውዳሴ፡ ክቡር፡ ዘገብረ፡ እግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ ላዕለ፡ እሙ፡ ድንግል። ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘስሙ፡ ጢባርዮስ፡ ንጉሠ፡ ሮሜ፡ ዘበመዋዕሊሁ፡ ተሰቅለ፡ እግዚእነ,TRUE,High,
EMML (HMML) 6938,76,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",112a,,,112a,,,,,ወኮነ፡ ሶበ፡ ሖረ፡ ዮሐንስ፡ ኀበ፡ ጢባርዮስ፡ ንጉሠ፡ ሀገረ፡ ሮሜ፡ በከመ፡ ይቤሎ፡ እግዚእነ,TRUE,High,
EMML (HMML) 6938,77,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",113b,,,113b,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘስሙ፡ ጴጥሮስ፡ በዋርስ፡ ወሐነጸ፡ ቤተ፡ ክርስቲያነ፡ በስመ፡ እግዝእትነ፡ ማርያም። ወነበረ፡ ያስተበቍዕ፡ ኀቤሃ፡ ከመ፡ ትስአል፡ ሎቱ፡ ኀበ፡ ወልዳ፡ ያርኢዮ፡ ምስጢረ፡ ሥላሴሁ,TRUE,High,
EMML (HMML) 6938,78,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",114a,,,114a,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ አረማዊ፡ ዘስሙ፡ ርውኅ፡ ወአመ፡ ሜጦ፡ እግዚአብሔር፡ ኀበ፡ አሚነ፡ ሥላሴ፡ በጸሎታ፡ ለእግዝእትነ፡ ማርያም፡ ተሰምየ፡ እንጦንስሃ፡ ሐዲሰ,TRUE,High,
EMML (HMML) 6938,79,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",115a,,,115a,,,,,ተአምር፡ ዘተከሥተት፡ በእደ፡ አቡነ፡ ሊቀ፡ ጳጳሳት፡ አባ፡ ማቴዎስ። ወሀሎ፡ ቀሲስ፡ እምሰብአ፡ መላዊ፡ ዘስሙ፡ ማርቆስ፡ ወቦቱ፡ ብእሲት፡ ወመጽአ፡ ላዕሌሃ፡ ለምጽ፡ ዲበ፡ ሕንብርታ,TRUE,High,
EMML (HMML) 6938,80,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",116a,,,116a,,,,,ወበዓመት፡ ፲፻ወ፩፻፡ ፲ወ፪፡ ለሰማዕታት፡ በጽሑ፡ መነኮሳት፡ እምደብረ፡ አቡነ፡ እንጦንዮስ፡ ከመ፡ ይግበሩ፡ ሰሙነ፡ ሕማማት፡ በደብረ፡ ቍስቋም,TRUE,High,
EMML (HMML) 6938,81,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",117a,,,117a,,,,,ወበዐመት፡ ፲፻፴፡ ወ፰፡ ሖረ፡ ኀበ፡ አቡነ፡ ቆሞስ፡ ዮሐንስ፡ አበ፡ ምኔት፡ ዘደብረ፡ አቡነ፡ እንጦንዮስ፡ ወእሙር፡ ውእቱ፡ በቅድስና፡ ወበንጽሕ,TRUE,High,
